tipo,idade_meses,genero,porte,pelagem,vacinado,vermifugado,esterilizado,saude,taxa,qtd_fotos,qtd_videos,pet_index,nome,moradia,tempo_disponivel_horas,tem_alergia,tem_crianca,outros_pets,prefere_tipo,prefere_porte,adotante_index
gato,12,femea,medio,longa,0,1,1,saudavel,300,3.0,0,167,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
gato,12,femea,medio,longa,0,1,1,saudavel,300,3.0,0,167,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
gato,12,femea,medio,longa,0,1,1,saudavel,300,3.0,0,167,Rael Brito,casa,7,1,1,0,indiferente,medio,16
gato,12,femea,medio,longa,0,1,1,saudavel,300,3.0,0,167,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
gato,12,femea,medio,longa,0,1,1,saudavel,300,3.0,0,167,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
gato,12,femea,medio,longa,0,1,1,saudavel,300,3.0,0,167,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Rael Brito,casa,7,1,1,0,indiferente,medio,16
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
cachorro,8,femea,medio,curta,1,1,1,saudavel,0,8.0,2,168,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Rael Brito,casa,7,1,1,0,indiferente,medio,16
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
cachorro,1,macho,pequeno,curta,0,1,0,saudavel,0,1.0,0,169,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Rael Brito,casa,7,1,1,0,indiferente,medio,16
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
cachorro,41,femea,medio,media,1,1,1,saudavel,0,1.0,0,170,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Rael Brito,casa,7,1,1,0,indiferente,medio,16
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
gato,2,macho,pequeno,media,0,0,0,saudavel,0,4.0,0,171,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Rael Brito,casa,7,1,1,0,indiferente,medio,16
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
cachorro,3,macho,medio,curta,0,0,0,saudavel,0,1.0,0,172,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Rael Brito,casa,7,1,1,0,indiferente,medio,16
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
cachorro,2,femea,medio,curta,0,0,0,saudavel,20,1.0,0,173,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Rael Brito,casa,7,1,1,0,indiferente,medio,16
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
gato,1,macho,medio,curta,0,0,0,saudavel,0,5.0,0,174,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Rael Brito,casa,7,1,1,0,indiferente,medio,16
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
gato,3,femea,pequeno,curta,0,1,0,saudavel,0,5.0,0,175,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Rael Brito,casa,7,1,1,0,indiferente,medio,16
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
cachorro,2,femea,medio,media,1,1,0,saudavel,0,1.0,0,176,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
gato,2,indefinido,medio,curta,0,0,0,saudavel,0,19.0,0,177,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
gato,2,indefinido,medio,curta,0,0,0,saudavel,0,19.0,0,177,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
gato,2,indefinido,medio,curta,0,0,0,saudavel,0,19.0,0,177,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
gato,2,indefinido,medio,curta,0,0,0,saudavel,0,19.0,0,177,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
gato,2,indefinido,medio,curta,0,0,0,saudavel,0,19.0,0,177,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
gato,2,indefinido,medio,curta,0,0,0,saudavel,0,19.0,0,177,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
gato,2,indefinido,medio,curta,0,0,0,saudavel,0,19.0,0,177,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
gato,2,indefinido,medio,curta,0,0,0,saudavel,0,19.0,0,177,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
gato,2,indefinido,medio,curta,0,0,0,saudavel,0,19.0,0,177,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
gato,2,indefinido,medio,curta,0,0,0,saudavel,0,19.0,0,177,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
gato,2,indefinido,medio,curta,0,0,0,saudavel,0,19.0,0,177,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
gato,2,indefinido,medio,curta,0,0,0,saudavel,0,19.0,0,177,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
gato,2,indefinido,medio,curta,0,0,0,saudavel,0,19.0,0,177,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
